country or territory,who_region,time,response,mean,standard_dev,95%HPDlow,95%HPDhigh,
Austria,EUR,2019.833,neither,43.34,6.45,30.17,55.23,
Austria,EUR,2019.917,neither,45.25,1.64,41.72,48.08,
Austria,EUR,2020.000,neither,44.96,7.06,32.91,58.07,
Azerbaijan,EUR,2015.833,neither,64.69,2.16,60.47,68.82,
Azerbaijan,EUR,2016.333,neither,59.45,14.46,33.19,87.18,
Azerbaijan,EUR,2018.250,neither,47.98,12.78,25.35,73.37,
Azerbaijan,EUR,2018.333,neither,47.12,11.02,25.19,69.22,
Azerbaijan,EUR,2018.417,neither,50.93,9.92,30.79,70.39,
Azerbaijan,EUR,2018.500,neither,47.74,7.85,31.82,64.42,
Azerbaijan,EUR,2018.583,neither,47.87,7.00,35.85,63.61,
Azerbaijan,EUR,2018.667,neither,45.93,1.71,42.14,49.12,
Azerbaijan,EUR,2018.750,neither,44.77,6.00,33.40,56.46,
Azerbaijan,EUR,2018.833,neither,42.29,7.57,28.17,56.84,
Azerbaijan,EUR,2018.917,neither,39.95,8.36,24.40,55.86,
Azerbaijan,EUR,2019.250,neither,36.09,11.84,15.61,57.00,
Azerbaijan,EUR,2019.583,neither,32.39,7.81,18.03,48.72,
Azerbaijan,EUR,2019.750,neither,34.76,6.65,22.91,47.59,
Azerbaijan,EUR,2019.833,neither,29.92,2.21,25.77,34.12,
Azerbaijan,EUR,2019.917,neither,32.12,7.13,18.72,46.42,
Azerbaijan,EUR,2020.000,neither,31.60,8.52,16.45,48.50,
Belarus,EUR,2015.833,neither,59.98,19.95,23.36,94.93,
Belarus,EUR,2016.333,neither,56.88,21.47,16.35,94.77,
Belarus,EUR,2018.250,neither,67.19,7.84,53.00,82.78,
Belarus,EUR,2018.333,neither,65.97,6.17,53.43,77.34,
Belarus,EUR,2018.417,neither,68.70,5.37,56.90,78.30,
Belarus,EUR,2018.500,neither,67.51,1.49,64.59,70.33,
Belarus,EUR,2018.583,neither,67.74,5.66,57.52,78.90,
Belarus,EUR,2018.667,neither,67.19,5.83,55.71,77.61,
Belarus,EUR,2018.750,neither,67.25,7.89,49.13,79.65,
Belarus,EUR,2018.833,neither,66.14,9.36,48.55,82.67,
Belarus,EUR,2018.917,neither,65.65,10.09,46.15,84.49,
Belarus,EUR,2019.250,neither,64.60,13.62,37.56,86.24,
Belarus,EUR,2019.583,neither,60.59,15.72,27.33,85.51,
Belarus,EUR,2019.750,neither,61.70,15.39,32.78,89.23,
Belarus,EUR,2019.833,neither,58.89,16.55,26.73,85.23,
Belarus,EUR,2019.917,neither,59.50,16.42,28.51,89.26,
Belarus,EUR,2020.000,neither,57.95,17.56,23.97,85.80,
Belgium,EUR,2015.833,neither,53.22,1.62,50.20,56.50,
Belgium,EUR,2016.333,neither,48.25,18.46,21.92,86.95,
Belgium,EUR,2018.250,neither,44.40,8.51,29.07,63.16,
Belgium,EUR,2018.333,neither,43.46,6.19,32.41,56.42,
Belgium,EUR,2018.417,neither,46.85,1.11,44.58,48.98,
Belgium,EUR,2018.500,neither,45.59,5.74,35.27,57.68,
Belgium,EUR,2018.583,neither,46.24,8.40,29.79,61.33,
Belgium,EUR,2018.667,neither,46.31,9.44,28.97,63.51,
Belgium,EUR,2018.750,neither,46.30,11.56,25.36,72.36,
Belgium,EUR,2018.833,neither,45.26,13.67,19.11,69.44,
Belgium,EUR,2018.917,neither,44.37,15.09,16.01,72.09,
Belgium,EUR,2019.250,neither,41.89,17.37,13.79,77.00,
Belgium,EUR,2019.583,neither,38.43,17.68,7.31,71.37,
Belgium,EUR,2019.750,neither,41.33,18.02,12.05,73.89,
Belgium,EUR,2019.833,neither,40.27,16.31,12.81,70.38,
Belgium,EUR,2019.917,neither,42.50,17.16,9.25,75.46,
Belgium,EUR,2020.000,neither,42.94,17.76,11.88,74.72,
Bosnia and Herzegovina,EUR,2015.833,neither,57.67,1.58,54.72,60.76,
Bosnia and Herzegovina,EUR,2016.333,neither,47.02,13.40,14.30,67.86,
Bosnia and Herzegovina,EUR,2018.250,neither,35.25,10.68,16.83,56.14,
Bosnia and Herzegovina,EUR,2018.333,neither,34.38,9.43,17.26,52.05,
Bosnia and Herzegovina,EUR,2018.417,neither,36.44,7.38,21.60,50.15,
Bosnia and Herzegovina,EUR,2018.500,neither,34.82,6.01,21.70,45.03,
Bosnia and Herzegovina,EUR,2018.583,neither,34.53,1.54,31.77,37.72,
Bosnia and Herzegovina,EUR,2018.667,neither,34.68,7.74,20.61,49.90,
Bosnia and Herzegovina,EUR,2018.750,neither,34.78,9.66,17.19,53.77,
Bosnia and Herzegovina,EUR,2018.833,neither,34.02,12.47,13.71,58.74,
Bosnia and Herzegovina,EUR,2018.917,neither,34.17,13.31,9.76,56.78,
Bosnia and Herzegovina,EUR,2019.250,neither,35.63,12.51,10.71,59.06,
Bosnia and Herzegovina,EUR,2019.583,neither,31.73,7.43,18.11,45.89,
Bosnia and Herzegovina,EUR,2019.750,neither,31.68,6.14,19.25,43.71,
Bosnia and Herzegovina,EUR,2019.833,neither,27.05,1.41,24.26,29.73,
Bosnia and Herzegovina,EUR,2019.917,neither,28.07,6.04,17.09,39.52,
Bosnia and Herzegovina,EUR,2020.000,neither,27.09,7.07,13.90,40.26,
Bulgaria,EUR,2015.833,neither,56.34,1.61,53.36,59.59,
Bulgaria,EUR,2016.333,neither,58.16,14.79,28.20,84.42,
Bulgaria,EUR,2018.250,neither,54.35,6.78,41.92,67.59,
Bulgaria,EUR,2018.333,neither,55.65,5.74,44.44,66.89,
Bulgaria,EUR,2018.417,neither,60.58,1.43,57.63,63.17,
Bulgaria,EUR,2018.500,neither,60.90,5.27,50.53,70.87,
Bulgaria,EUR,2018.583,neither,63.01,5.45,52.57,74.02,
Bulgaria,EUR,2018.667,neither,62.40,5.45,51.34,72.49,
Bulgaria,EUR,2018.750,neither,62.97,5.11,52.62,72.46,
Bulgaria,EUR,2018.833,neither,61.82,1.62,58.53,65.05,
Bulgaria,EUR,2018.917,neither,60.14,6.27,47.85,71.70,
Bulgaria,EUR,2019.250,neither,59.80,9.83,40.83,76.69,
Bulgaria,EUR,2019.583,neither,58.46,11.88,37.91,85.14,
Bulgaria,EUR,2019.750,neither,61.53,9.70,40.23,82.94,
Bulgaria,EUR,2019.833,neither,58.12,6.75,44.68,72.24,
Bulgaria,EUR,2019.917,neither,58.74,1.64,55.56,61.86,
Bulgaria,EUR,2020.000,neither,56.29,8.07,40.62,72.27,
Croatia,EUR,2015.833,neither,42.42,16.52,8.56,74.02,
Croatia,EUR,2016.333,neither,38.16,16.19,5.34,64.81,
Croatia,EUR,2018.250,neither,39.11,8.47,22.33,54.74,
Croatia,EUR,2018.333,neither,41.26,6.42,28.87,53.18,
Croatia,EUR,2018.417,neither,42.39,1.59,39.43,45.59,
Croatia,EUR,2018.500,neither,52.21,1.57,49.20,55.39,
Croatia,EUR,2018.583,neither,50.32,6.61,38.78,63.68,
Croatia,EUR,2018.667,neither,51.15,7.53,36.14,64.30,
Croatia,EUR,2018.750,neither,52.01,9.00,35.41,69.32,
Croatia,EUR,2018.833,neither,50.08,10.59,28.57,66.13,
Croatia,EUR,2018.917,neither,48.47,12.01,22.76,73.70,
Croatia,EUR,2019.250,neither,42.77,16.50,14.55,74.12,
Croatia,EUR,2019.583,neither,37.69,18.95,5.55,73.79,
Croatia,EUR,2019.750,neither,39.54,19.06,10.31,76.96,
Croatia,EUR,2019.833,neither,37.53,18.91,8.60,72.55,
Croatia,EUR,2019.917,neither,38.12,17.97,9.45,70.79,
Croatia,EUR,2020.000,neither,37.38,16.50,8.59,69.04,
Cyprus,EUR,2015.833,neither,48.72,20.18,9.44,78.42,
Cyprus,EUR,2016.333,neither,46.55,19.25,9.65,76.24,
Cyprus,EUR,2018.250,neither,40.69,7.64,25.62,55.66,
Cyprus,EUR,2018.333,neither,39.28,5.48,29.48,49.99,
Cyprus,EUR,2018.417,neither,43.04,1.20,40.45,45.05,
Cyprus,EUR,2018.500,neither,41.34,6.79,29.10,55.20,
Cyprus,EUR,2018.583,neither,42.11,9.44,25.10,61.02,
Cyprus,EUR,2018.667,neither,42.29,10.25,24.66,62.79,
Cyprus,EUR,2018.750,neither,43.55,11.98,23.17,66.91,
Cyprus,EUR,2018.833,neither,43.26,13.96,21.15,70.58,
Cyprus,EUR,2018.917,neither,43.90,15.33,15.33,72.52,
Cyprus,EUR,2019.250,neither,47.58,19.26,13.23,84.80,
Cyprus,EUR,2019.583,neither,46.59,18.47,14.95,83.52,
Cyprus,EUR,2019.750,neither,48.90,19.07,15.78,87.79,
Cyprus,EUR,2019.833,neither,46.18,17.71,14.27,81.71,
Cyprus,EUR,2019.917,neither,46.53,16.22,18.03,79.99,
Cyprus,EUR,2020.000,neither,45.62,17.57,9.84,77.04,
Czech Republic,EUR,2015.833,neither,55.13,1.52,52.31,58.26,
Czech Republic,EUR,2016.333,neither,55.65,16.13,24.95,81.92,
Czech Republic,EUR,2018.250,neither,62.65,7.57,48.92,78.01,
Czech Republic,EUR,2018.333,neither,60.86,6.54,45.91,71.33,
Czech Republic,EUR,2018.417,neither,62.03,1.43,59.06,64.56,
Czech Republic,EUR,2018.500,neither,54.07,5.02,44.49,63.88,
Czech Republic,EUR,2018.583,neither,49.87,5.82,39.26,61.36,
Czech Republic,EUR,2018.667,neither,44.16,1.64,41.18,47.55,
Czech Republic,EUR,2018.750,neither,41.57,7.11,28.96,57.16,
Czech Republic,EUR,2018.833,neither,37.45,9.16,20.43,56.02,
Czech Republic,EUR,2018.917,neither,35.60,11.17,14.04,56.75,
Czech Republic,EUR,2019.250,neither,41.76,14.41,12.48,68.91,
Czech Republic,EUR,2019.583,neither,50.04,11.88,26.24,71.90,
Czech Republic,EUR,2019.750,neither,56.34,8.51,41.65,75.66,
Czech Republic,EUR,2019.833,neither,54.73,1.54,51.75,57.88,
Czech Republic,EUR,2019.917,neither,56.00,7.26,41.84,69.35,
Czech Republic,EUR,2020.000,neither,54.80,8.32,38.00,70.61,
Denmark,EUR,2015.833,neither,53.63,2.10,49.67,57.82,
Denmark,EUR,2016.333,neither,47.50,16.29,15.05,74.58,
Denmark,EUR,2018.250,neither,33.78,7.68,19.83,50.04,
Denmark,EUR,2018.333,neither,33.70,5.67,22.99,44.99,
Denmark,EUR,2018.417,neither,37.32,1.09,35.06,39.24,
Denmark,EUR,2018.500,neither,36.62,5.81,25.81,48.60,
Denmark,EUR,2018.583,neither,37.48,7.35,23.73,52.72,
Denmark,EUR,2018.667,neither,37.95,9.06,23.14,59.74,
Denmark,EUR,2018.750,neither,38.28,11.55,19.57,63.63,
Denmark,EUR,2018.833,neither,38.21,12.46,19.17,66.98,
Denmark,EUR,2018.917,neither,39.12,15.19,17.17,76.17,
Denmark,EUR,2019.250,neither,46.72,19.68,12.03,85.44,
Denmark,EUR,2019.583,neither,48.39,20.61,17.40,89.20,
Denmark,EUR,2019.750,neither,49.57,19.79,13.44,86.09,
Denmark,EUR,2019.833,neither,45.39,19.11,14.20,82.54,
Denmark,EUR,2019.917,neither,44.47,18.80,8.94,78.96,
Denmark,EUR,2020.000,neither,41.29,18.47,7.66,75.15,
Estonia,EUR,2015.833,neither,54.02,22.06,1.87,83.73,
Estonia,EUR,2016.333,neither,54.57,20.01,9.99,84.03,
Estonia,EUR,2018.250,neither,59.89,7.71,43.83,73.29,
Estonia,EUR,2018.333,neither,59.00,5.71,48.03,70.76,
Estonia,EUR,2018.417,neither,64.98,1.43,62.29,67.72,
Estonia,EUR,2018.500,neither,53.60,1.62,50.52,56.67,
Estonia,EUR,2018.583,neither,57.08,6.56,45.41,71.25,
Estonia,EUR,2018.667,neither,55.13,8.63,37.93,70.60,
Estonia,EUR,2018.750,neither,54.77,10.41,35.73,74.93,
Estonia,EUR,2018.833,neither,52.73,12.70,29.86,78.36,
Estonia,EUR,2018.917,neither,52.29,14.31,25.21,78.97,
Estonia,EUR,2019.250,neither,53.81,17.56,20.36,87.76,
Estonia,EUR,2019.583,neither,49.04,19.40,6.75,80.20,
Estonia,EUR,2019.750,neither,49.84,18.08,13.87,82.42,
Estonia,EUR,2019.833,neither,46.38,19.22,8.13,79.06,
Estonia,EUR,2019.917,neither,47.21,19.84,13.20,85.09,
Estonia,EUR,2020.000,neither,45.64,19.31,10.48,80.30,
Finland,EUR,2015.833,neither,37.86,1.44,35.15,40.58,
Finland,EUR,2016.333,neither,45.67,18.97,17.11,82.97,
Finland,EUR,2018.250,neither,42.89,8.24,29.31,58.92,
Finland,EUR,2018.333,neither,40.85,6.03,28.50,51.80,
Finland,EUR,2018.417,neither,45.19,1.12,42.94,47.38,
Finland,EUR,2018.500,neither,41.88,7.89,28.42,58.63,
Finland,EUR,2018.583,neither,41.41,10.44,22.14,60.06,
Finland,EUR,2018.667,neither,40.07,10.97,20.91,62.76,
Finland,EUR,2018.750,neither,39.24,13.56,14.66,64.70,
Finland,EUR,2018.833,neither,37.10,14.60,11.24,64.24,
Finland,EUR,2018.917,neither,35.03,13.81,8.93,63.37,
Finland,EUR,2019.250,neither,28.25,12.04,9.35,50.66,
Finland,EUR,2019.583,neither,22.01,7.37,7.01,35.13,
Finland,EUR,2019.750,neither,22.19,4.78,13.09,31.53,
Finland,EUR,2019.833,neither,19.51,1.10,17.23,21.55,
Finland,EUR,2019.917,neither,20.63,4.59,11.30,29.24,
Finland,EUR,2020.000,neither,20.67,7.26,8.85,35.63,
France,EUR,2015.833,neither,72.99,1.45,70.14,75.91,
France,EUR,2016.333,neither,69.26,9.58,50.07,85.54,
France,EUR,2018.250,neither,62.67,7.73,48.78,76.59,
France,EUR,2018.333,neither,61.81,6.02,51.60,75.31,
France,EUR,2018.417,neither,65.75,1.49,63.02,68.80,
France,EUR,2018.500,neither,64.59,4.42,55.71,73.32,
France,EUR,2018.583,neither,65.74,4.85,57.38,74.81,
France,EUR,2018.667,neither,66.10,5.23,54.67,74.72,
France,EUR,2018.750,neither,67.26,4.55,59.00,76.86,
France,EUR,2018.833,neither,66.43,1.56,63.57,69.62,
France,EUR,2018.917,neither,66.13,5.25,56.46,76.53,
France,EUR,2019.250,neither,62.89,8.79,46.24,79.96,
France,EUR,2019.583,neither,55.68,9.53,36.29,73.16,
France,EUR,2019.750,neither,58.09,8.90,42.35,77.41,
France,EUR,2019.833,neither,56.19,6.36,44.88,69.16,
France,EUR,2019.917,neither,58.41,1.51,55.61,61.39,
France,EUR,2020.000,neither,58.78,8.42,40.50,73.26,
Georgia,EUR,2015.833,neither,63.30,1.63,60.11,66.34,
Georgia,EUR,2016.333,neither,56.64,12.12,33.82,80.34,
Georgia,EUR,2018.250,neither,41.94,15.65,15.27,73.09,
Georgia,EUR,2018.333,neither,40.56,13.24,18.24,68.02,
Georgia,EUR,2018.417,neither,43.16,11.10,23.26,66.40,
Georgia,EUR,2018.500,neither,40.54,8.35,25.33,56.80,
Georgia,EUR,2018.583,neither,39.38,7.01,26.73,53.55,
Georgia,EUR,2018.667,neither,37.34,1.62,34.09,40.17,
Georgia,EUR,2018.750,neither,37.31,6.71,23.80,48.43,
Georgia,EUR,2018.833,neither,34.78,7.37,20.90,48.50,
Georgia,EUR,2018.917,neither,33.77,9.42,17.60,52.90,
Georgia,EUR,2019.250,neither,35.74,15.27,9.24,64.17,
Georgia,EUR,2019.583,neither,39.26,19.27,9.10,78.85,
Georgia,EUR,2019.750,neither,44.36,21.31,10.83,88.78,
Georgia,EUR,2019.833,neither,43.09,19.98,12.99,86.71,
Georgia,EUR,2019.917,neither,44.90,19.67,13.64,84.30,
Georgia,EUR,2020.000,neither,43.78,20.78,10.61,86.83,
Germany,EUR,2015.833,neither,45.10,1.44,42.07,47.84,
Germany,EUR,2016.333,neither,46.03,15.59,21.16,78.66,
Germany,EUR,2018.250,neither,47.39,10.10,29.68,69.17,
Germany,EUR,2018.333,neither,45.80,6.63,34.08,58.82,
Germany,EUR,2018.417,neither,49.52,1.55,46.75,52.74,
Germany,EUR,2018.500,neither,45.18,5.31,35.20,55.76,
Germany,EUR,2018.583,neither,44.98,5.70,33.43,55.65,
Germany,EUR,2018.667,neither,43.42,5.41,32.82,53.09,
Germany,EUR,2018.750,neither,43.40,1.57,40.59,46.56,
Germany,EUR,2018.833,neither,41.53,5.79,30.32,52.13,
Germany,EUR,2018.917,neither,40.67,6.34,28.63,54.16,
Germany,EUR,2019.250,neither,40.73,10.03,22.70,60.16,
Germany,EUR,2019.583,neither,37.30,10.66,18.47,59.30,
Germany,EUR,2019.750,neither,40.42,8.82,22.59,55.49,
Germany,EUR,2019.833,neither,37.93,7.30,23.02,51.23,
Germany,EUR,2019.917,neither,37.90,1.53,35.18,41.26,
Germany,EUR,2020.000,neither,38.28,9.95,18.33,54.69,
Greece,EUR,2015.833,neither,59.53,1.53,56.34,62.41,
Greece,EUR,2016.333,neither,47.66,16.40,18.44,76.95,
Greece,EUR,2018.250,neither,42.80,7.63,28.34,57.39,
Greece,EUR,2018.333,neither,40.90,5.51,30.30,51.43,
Greece,EUR,2018.417,neither,45.87,1.08,43.89,48.04,
Greece,EUR,2018.500,neither,45.16,7.58,30.64,60.17,
Greece,EUR,2018.583,neither,46.80,9.42,30.18,64.34,
Greece,EUR,2018.667,neither,49.15,10.68,31.59,70.48,
Greece,EUR,2018.750,neither,50.84,11.93,29.99,73.73,
Greece,EUR,2018.833,neither,52.68,13.16,28.09,77.80,
Greece,EUR,2018.917,neither,55.32,14.16,32.14,83.88,
Greece,EUR,2019.250,neither,63.17,16.96,34.02,95.46,
Greece,EUR,2019.583,neither,63.02,17.70,32.25,96.44,
Greece,EUR,2019.750,neither,65.44,16.44,34.83,95.68,
Greece,EUR,2019.833,neither,62.21,17.76,31.98,96.53,
Greece,EUR,2019.917,neither,61.51,18.15,30.42,96.78,
Greece,EUR,2020.000,neither,60.13,17.36,28.20,94.73,
Hungary,EUR,2015.833,neither,36.97,18.95,8.28,72.33,
Hungary,EUR,2016.333,neither,29.44,20.42,4.07,70.85,
Hungary,EUR,2018.250,neither,39.73,8.58,25.39,57.67,
Hungary,EUR,2018.333,neither,38.55,6.30,27.23,50.93,
Hungary,EUR,2018.417,neither,43.08,1.46,40.41,45.80,
Hungary,EUR,2018.500,neither,38.83,5.76,28.16,50.09,
Hungary,EUR,2018.583,neither,37.76,5.30,28.43,49.40,
Hungary,EUR,2018.667,neither,34.69,4.90,25.53,44.95,
Hungary,EUR,2018.750,neither,32.51,4.48,23.51,41.11,
Hungary,EUR,2018.833,neither,28.75,1.42,25.85,31.41,
Hungary,EUR,2018.917,neither,27.93,5.83,17.14,39.46,
Hungary,EUR,2019.250,neither,28.39,10.21,10.39,48.21,
Hungary,EUR,2019.583,neither,33.47,16.15,7.05,65.16,
Hungary,EUR,2019.750,neither,39.39,19.58,7.86,76.57,
Hungary,EUR,2019.833,neither,38.84,19.81,5.78,75.85,
Hungary,EUR,2019.917,neither,40.77,20.44,5.64,76.35,
Hungary,EUR,2020.000,neither,41.19,20.93,6.48,78.39,
Iceland,EUR,2015.833,neither,25.78,1.32,23.19,28.31,
Iceland,EUR,2016.333,neither,28.21,14.40,5.33,57.06,
Iceland,EUR,2018.250,neither,27.18,5.84,16.44,39.18,
Iceland,EUR,2018.333,neither,25.68,1.98,22.18,30.03,
Iceland,EUR,2018.417,neither,30.20,5.65,19.89,40.94,
Iceland,EUR,2018.500,neither,28.92,6.10,16.98,40.43,
Iceland,EUR,2018.583,neither,29.42,7.93,15.63,44.81,
Iceland,EUR,2018.667,neither,30.75,9.65,14.88,49.86,
Iceland,EUR,2018.750,neither,31.63,11.10,13.19,54.46,
Iceland,EUR,2018.833,neither,32.09,12.27,11.56,55.23,
Iceland,EUR,2018.917,neither,32.33,13.56,10.81,58.57,
Iceland,EUR,2019.250,neither,33.14,16.11,10.55,65.34,
Iceland,EUR,2019.583,neither,28.83,13.79,4.37,55.18,
Iceland,EUR,2019.750,neither,29.93,14.97,5.13,62.30,
Iceland,EUR,2019.833,neither,27.98,15.58,6.10,60.61,
Iceland,EUR,2019.917,neither,28.57,14.98,6.38,61.85,
Iceland,EUR,2020.000,neither,26.96,15.35,6.46,60.70,
Ireland,EUR,2015.833,neither,46.64,1.54,43.72,49.77,
Ireland,EUR,2016.333,neither,54.26,17.09,27.68,87.81,
Ireland,EUR,2018.250,neither,46.36,7.71,31.14,60.34,
Ireland,EUR,2018.333,neither,44.53,1.07,42.56,46.63,
Ireland,EUR,2018.417,neither,48.22,6.71,34.34,60.13,
Ireland,EUR,2018.500,neither,46.69,8.65,30.58,62.67,
Ireland,EUR,2018.583,neither,46.18,10.68,26.25,67.15,
Ireland,EUR,2018.667,neither,45.46,11.50,23.71,65.22,
Ireland,EUR,2018.750,neither,46.06,13.39,18.87,67.10,
Ireland,EUR,2018.833,neither,45.05,13.78,16.18,67.15,
Ireland,EUR,2018.917,neither,44.86,14.52,17.24,68.82,
Ireland,EUR,2019.250,neither,46.10,14.65,19.64,70.21,
Ireland,EUR,2019.583,neither,42.02,9.46,24.91,58.59,
Ireland,EUR,2019.750,neither,43.85,8.13,29.52,60.48,
Ireland,EUR,2019.833,neither,40.26,1.51,37.52,43.53,
Ireland,EUR,2019.917,neither,40.89,7.27,26.74,54.01,
Ireland,EUR,2020.000,neither,39.62,8.87,22.55,57.30,
Israel,EUR,2015.833,neither,58.73,17.05,24.42,89.78,
Israel,EUR,2016.333,neither,61.71,17.92,25.55,90.63,
Israel,EUR,2018.250,neither,51.56,12.17,31.67,76.84,
Israel,EUR,2018.333,neither,49.71,9.85,30.79,68.74,
Israel,EUR,2018.417,neither,52.58,8.17,37.64,68.93,
Israel,EUR,2018.500,neither,49.40,6.32,38.13,62.19,
Israel,EUR,2018.583,neither,50.55,1.55,47.69,53.82,
Israel,EUR,2018.667,neither,50.97,7.40,36.49,64.07,
Israel,EUR,2018.750,neither,52.19,9.52,35.23,69.78,
Israel,EUR,2018.833,neither,52.83,10.73,32.70,72.02,
Israel,EUR,2018.917,neither,54.60,12.37,29.70,76.02,
Israel,EUR,2019.250,neither,59.78,16.24,31.44,90.92,
Israel,EUR,2019.583,neither,55.00,16.47,26.12,84.36,
Israel,EUR,2019.750,neither,54.89,16.61,27.30,87.38,
Israel,EUR,2019.833,neither,51.19,16.70,21.67,82.52,
Israel,EUR,2019.917,neither,50.87,17.90,21.56,86.82,
Israel,EUR,2020.000,neither,49.15,17.54,21.57,84.78,
Italy,EUR,2015.833,neither,62.80,1.56,59.86,65.88,
Italy,EUR,2016.333,neither,62.03,13.63,36.46,88.61,
Italy,EUR,2018.250,neither,45.70,8.14,30.03,60.29,
Italy,EUR,2018.333,neither,44.14,6.41,30.40,55.66,
Italy,EUR,2018.417,neither,46.31,1.47,43.49,49.07,
Italy,EUR,2018.500,neither,45.52,5.54,34.30,54.92,
Italy,EUR,2018.583,neither,45.65,6.29,34.08,57.12,
Italy,EUR,2018.667,neither,46.05,5.02,36.55,55.79,
Italy,EUR,2018.750,neither,48.55,1.54,45.48,51.42,
Italy,EUR,2018.833,neither,47.96,6.30,36.16,59.27,
Italy,EUR,2018.917,neither,48.75,8.05,33.76,64.44,
Italy,EUR,2019.250,neither,53.15,13.35,27.93,78.50,
Italy,EUR,2019.583,neither,47.75,12.86,22.84,71.44,
Italy,EUR,2019.750,neither,48.34,7.31,34.07,61.91,
Italy,EUR,2019.833,neither,44.65,1.41,41.79,47.23,
Italy,EUR,2019.917,neither,45.68,7.05,32.26,58.87,
Italy,EUR,2020.000,neither,45.40,10.20,26.87,65.41,
Kazakhstan,EUR,2015.833,neither,56.50,17.86,27.55,89.76,
Kazakhstan,EUR,2016.333,neither,60.40,19.57,23.58,92.93,
Kazakhstan,EUR,2018.250,neither,52.85,13.73,28.84,78.74,
Kazakhstan,EUR,2018.333,neither,50.22,10.96,26.22,68.52,
Kazakhstan,EUR,2018.417,neither,53.07,8.65,37.14,70.97,
Kazakhstan,EUR,2018.500,neither,49.39,6.29,36.38,60.98,
Kazakhstan,EUR,2018.583,neither,50.12,1.67,47.18,53.49,
Kazakhstan,EUR,2018.667,neither,50.69,6.18,39.85,63.46,
Kazakhstan,EUR,2018.750,neither,52.86,8.22,38.06,68.83,
Kazakhstan,EUR,2018.833,neither,53.99,9.35,35.81,71.85,
Kazakhstan,EUR,2018.917,neither,55.60,11.45,35.28,77.98,
Kazakhstan,EUR,2019.250,neither,61.26,13.64,32.25,82.81,
Kazakhstan,EUR,2019.583,neither,57.90,11.35,35.95,78.26,
Kazakhstan,EUR,2019.750,neither,58.40,10.35,41.90,79.31,
Kazakhstan,EUR,2019.833,neither,55.57,7.12,42.27,69.05,
Kazakhstan,EUR,2019.917,neither,56.35,1.73,53.13,59.80,
Kazakhstan,EUR,2020.000,neither,54.52,7.22,42.63,69.46,
Kosovo,EUR,2015.833,neither,36.33,1.46,33.53,39.14,
Kosovo,EUR,2016.333,neither,46.77,18.55,15.79,82.53,
Kosovo,EUR,2018.250,neither,37.23,10.70,16.60,55.68,
Kosovo,EUR,2018.333,neither,35.12,7.69,20.84,50.59,
Kosovo,EUR,2018.417,neither,38.72,6.37,26.79,51.45,
Kosovo,EUR,2018.500,neither,36.66,1.62,33.69,39.92,
Kosovo,EUR,2018.583,neither,37.11,5.79,23.85,46.93,
Kosovo,EUR,2018.667,neither,38.02,7.98,23.28,56.34,
Kosovo,EUR,2018.750,neither,39.17,9.37,20.85,57.99,
Kosovo,EUR,2018.833,neither,38.66,10.88,18.61,58.47,
Kosovo,EUR,2018.917,neither,38.90,11.22,17.58,59.53,
Kosovo,EUR,2019.250,neither,37.85,11.99,15.72,58.71,
Kosovo,EUR,2019.583,neither,32.84,8.83,17.70,51.54,
Kosovo,EUR,2019.750,neither,34.64,5.68,25.11,47.51,
Kosovo,EUR,2019.833,neither,31.64,1.44,28.67,34.28,
Kosovo,EUR,2019.917,neither,34.40,6.26,22.79,45.98,
Kosovo,EUR,2020.000,neither,34.97,9.80,17.90,53.80,
Kyrgyzstan,EUR,2015.833,neither,33.79,17.74,5.46,67.41,
Kyrgyzstan,EUR,2016.333,neither,40.80,17.65,11.56,74.01,
Kyrgyzstan,EUR,2018.250,neither,34.15,10.22,14.06,51.59,
Kyrgyzstan,EUR,2018.333,neither,32.46,8.25,16.33,48.55,
Kyrgyzstan,EUR,2018.417,neither,36.39,6.67,23.32,48.98,
Kyrgyzstan,EUR,2018.500,neither,33.59,1.62,30.46,36.60,
Kyrgyzstan,EUR,2018.583,neither,34.74,6.30,22.19,46.21,
Kyrgyzstan,EUR,2018.667,neither,35.83,8.93,19.65,52.16,
Kyrgyzstan,EUR,2018.750,neither,36.50,11.75,14.57,58.49,
Kyrgyzstan,EUR,2018.833,neither,36.77,14.76,11.86,63.42,
Kyrgyzstan,EUR,2018.917,neither,37.44,16.08,10.40,67.12,
Kyrgyzstan,EUR,2019.250,neither,39.15,18.12,6.09,68.40,
Kyrgyzstan,EUR,2019.583,neither,35.52,17.74,2.63,67.45,
Kyrgyzstan,EUR,2019.750,neither,37.97,19.00,2.37,70.60,
Kyrgyzstan,EUR,2019.833,neither,35.05,18.03,1.94,66.77,
Kyrgyzstan,EUR,2019.917,neither,36.53,17.50,1.89,66.77,
Kyrgyzstan,EUR,2020.000,neither,36.03,17.69,1.37,65.54,
Latvia,EUR,2015.833,neither,71.07,1.37,68.50,73.84,
Latvia,EUR,2016.333,neither,68.12,12.71,44.24,93.98,
Latvia,EUR,2018.250,neither,71.47,7.44,57.48,86.69,
Latvia,EUR,2018.333,neither,70.66,5.59,59.35,80.11,
Latvia,EUR,2018.417,neither,73.62,1.35,70.51,75.93,
Latvia,EUR,2018.500,neither,71.09,4.19,63.27,79.04,
Latvia,EUR,2018.583,neither,71.60,4.59,63.50,81.99,
Latvia,EUR,2018.667,neither,70.57,4.80,60.87,79.84,
