country or territory,who_region,time,response,mean,standard_dev,95%HPDlow,95%HPDhigh,
Mauritius,AFR,2018.833,strongly agree,55.71,15.67,25.97,84.03,
Mauritius,AFR,2018.917,strongly agree,53.85,16.06,26.33,83.98,
Mauritius,AFR,2019.250,strongly agree,43.72,17.85,15.31,78.26,
Mauritius,AFR,2019.583,strongly agree,40.23,18.93,12.64,82.08,
Mauritius,AFR,2019.750,strongly agree,42.94,18.35,11.48,79.05,
Mauritius,AFR,2019.833,strongly agree,43.62,18.25,16.27,84.87,
Mauritius,AFR,2019.917,strongly agree,46.41,18.66,14.71,86.15,
Mauritius,AFR,2020.000,strongly agree,46.89,18.80,14.79,87.04,
Mozambique,AFR,2015.833,strongly agree,71.82,17.47,34.27,95.58,
Mozambique,AFR,2016.333,strongly agree,67.93,18.86,29.80,94.73,
Mozambique,AFR,2018.250,strongly agree,72.57,12.04,50.54,94.10,
Mozambique,AFR,2018.333,strongly agree,73.38,11.17,51.85,91.96,
Mozambique,AFR,2018.417,strongly agree,76.69,7.80,60.97,89.65,
Mozambique,AFR,2018.500,strongly agree,76.80,6.68,63.29,88.37,
Mozambique,AFR,2018.583,strongly agree,78.12,4.66,69.35,86.51,
Mozambique,AFR,2018.667,strongly agree,76.40,1.40,73.85,79.21,
Mozambique,AFR,2018.750,strongly agree,75.25,5.42,64.29,85.40,
Mozambique,AFR,2018.833,strongly agree,74.92,6.85,60.37,85.91,
Mozambique,AFR,2018.917,strongly agree,71.19,8.60,55.15,86.24,
Mozambique,AFR,2019.250,strongly agree,58.21,15.50,29.90,86.69,
Mozambique,AFR,2019.583,strongly agree,51.12,16.92,18.15,81.38,
Mozambique,AFR,2019.750,strongly agree,51.55,17.46,20.12,82.26,
Mozambique,AFR,2019.833,strongly agree,51.64,18.62,19.96,86.67,
Mozambique,AFR,2019.917,strongly agree,53.59,19.26,19.66,88.24,
Mozambique,AFR,2020.000,strongly agree,53.76,19.66,19.24,89.98,
Namibia,AFR,2015.833,strongly agree,73.81,14.60,43.28,94.36,
Namibia,AFR,2016.333,strongly agree,74.41,14.56,46.64,97.66,
Namibia,AFR,2018.250,strongly agree,65.71,11.36,40.76,83.94,
Namibia,AFR,2018.333,strongly agree,64.79,11.32,43.12,85.45,
Namibia,AFR,2018.417,strongly agree,67.84,8.59,50.74,82.36,
Namibia,AFR,2018.500,strongly agree,67.67,6.87,54.54,80.68,
Namibia,AFR,2018.583,strongly agree,70.22,5.59,58.34,80.20,
Namibia,AFR,2018.667,strongly agree,71.24,1.78,67.98,74.62,
Namibia,AFR,2018.750,strongly agree,72.76,5.52,62.18,82.89,
Namibia,AFR,2018.833,strongly agree,75.79,6.68,63.45,87.99,
Namibia,AFR,2018.917,strongly agree,77.17,7.28,63.77,90.57,
Namibia,AFR,2019.250,strongly agree,80.64,12.24,56.53,96.98,
Namibia,AFR,2019.583,strongly agree,81.54,13.28,54.64,97.57,
Namibia,AFR,2019.750,strongly agree,81.81,12.49,55.49,97.48,
Namibia,AFR,2019.833,strongly agree,82.03,11.90,56.91,96.95,
Namibia,AFR,2019.917,strongly agree,82.46,11.67,57.45,97.01,
Namibia,AFR,2020.000,strongly agree,81.16,11.93,55.86,97.72,
Niger,AFR,2015.833,strongly agree,74.95,12.10,51.95,93.86,
Niger,AFR,2016.333,strongly agree,85.39,0.80,83.89,87.00,
Niger,AFR,2018.250,strongly agree,69.82,9.26,53.45,86.15,
Niger,AFR,2018.333,strongly agree,70.88,7.52,57.16,84.26,
Niger,AFR,2018.417,strongly agree,73.75,5.82,62.65,84.75,
Niger,AFR,2018.500,strongly agree,74.17,1.57,71.20,77.15,
Niger,AFR,2018.583,strongly agree,75.42,5.69,65.25,86.20,
Niger,AFR,2018.667,strongly agree,75.39,7.45,61.24,88.60,
Niger,AFR,2018.750,strongly agree,76.35,8.22,60.67,90.29,
Niger,AFR,2018.833,strongly agree,77.71,8.90,61.36,93.51,
Niger,AFR,2018.917,strongly agree,77.33,9.76,59.93,93.60,
Niger,AFR,2019.250,strongly agree,77.18,9.86,56.85,91.88,
Niger,AFR,2019.583,strongly agree,75.91,10.62,56.90,93.81,
Niger,AFR,2019.750,strongly agree,75.93,10.94,56.30,93.91,
Niger,AFR,2019.833,strongly agree,75.75,11.65,52.69,92.87,
Niger,AFR,2019.917,strongly agree,75.95,12.43,52.38,94.66,
Niger,AFR,2020.000,strongly agree,74.01,14.15,46.91,93.50,
Nigeria,AFR,2015.833,strongly agree,79.29,1.49,76.48,82.10,
Nigeria,AFR,2016.333,strongly agree,74.44,0.71,73.01,75.72,
Nigeria,AFR,2018.250,strongly agree,82.54,5.43,71.68,91.31,
Nigeria,AFR,2018.333,strongly agree,81.56,4.91,72.12,90.18,
Nigeria,AFR,2018.417,strongly agree,83.20,1.30,80.38,85.46,
Nigeria,AFR,2018.500,strongly agree,81.54,4.59,72.64,89.86,
Nigeria,AFR,2018.583,strongly agree,81.74,4.98,72.44,90.24,
Nigeria,AFR,2018.667,strongly agree,80.52,5.07,71.74,90.56,
Nigeria,AFR,2018.750,strongly agree,79.92,6.07,69.07,92.21,
Nigeria,AFR,2018.833,strongly agree,79.93,6.85,66.71,91.33,
Nigeria,AFR,2018.917,strongly agree,79.62,7.05,65.79,92.44,
Nigeria,AFR,2019.250,strongly agree,77.05,9.44,57.15,90.86,
Nigeria,AFR,2019.583,strongly agree,74.94,8.31,58.81,88.86,
Nigeria,AFR,2019.750,strongly agree,74.89,5.07,64.51,84.73,
Nigeria,AFR,2019.833,strongly agree,75.98,1.37,73.41,78.67,
Nigeria,AFR,2019.917,strongly agree,76.82,5.48,66.06,85.53,
Nigeria,AFR,2020.000,strongly agree,75.54,7.53,61.81,88.05,
Republic of Congo,AFR,2015.833,strongly agree,66.80,20.24,21.51,95.19,
Republic of Congo,AFR,2016.333,strongly agree,67.56,18.60,29.91,95.41,
Republic of Congo,AFR,2018.250,strongly agree,60.98,8.95,42.78,77.08,
Republic of Congo,AFR,2018.333,strongly agree,60.39,7.41,45.98,73.79,
Republic of Congo,AFR,2018.417,strongly agree,62.75,1.80,59.43,66.61,
Republic of Congo,AFR,2018.500,strongly agree,61.69,7.28,46.60,75.46,
Republic of Congo,AFR,2018.583,strongly agree,62.43,8.86,43.82,78.32,
Republic of Congo,AFR,2018.667,strongly agree,61.77,10.20,43.74,84.28,
Republic of Congo,AFR,2018.750,strongly agree,62.12,11.55,38.58,86.18,
Republic of Congo,AFR,2018.833,strongly agree,63.41,12.90,39.89,90.73,
Republic of Congo,AFR,2018.917,strongly agree,63.71,14.25,33.42,88.18,
Republic of Congo,AFR,2019.250,strongly agree,64.52,16.38,36.38,95.74,
Republic of Congo,AFR,2019.583,strongly agree,66.82,15.53,42.03,95.42,
Republic of Congo,AFR,2019.750,strongly agree,67.81,17.16,36.67,95.11,
Republic of Congo,AFR,2019.833,strongly agree,67.59,17.42,37.62,96.48,
Republic of Congo,AFR,2019.917,strongly agree,69.38,17.26,38.08,94.85,
Republic of Congo,AFR,2020.000,strongly agree,68.61,18.10,36.02,96.07,
Rwanda,AFR,2015.833,strongly agree,71.05,16.85,39.72,96.31,
Rwanda,AFR,2016.333,strongly agree,68.72,18.56,36.41,96.81,
Rwanda,AFR,2018.250,strongly agree,78.75,6.87,64.81,90.74,
Rwanda,AFR,2018.333,strongly agree,79.10,6.62,66.61,90.47,
Rwanda,AFR,2018.417,strongly agree,81.83,4.65,72.72,90.56,
Rwanda,AFR,2018.500,strongly agree,81.77,1.33,79.35,84.49,
Rwanda,AFR,2018.583,strongly agree,81.84,4.26,73.30,89.66,
Rwanda,AFR,2018.667,strongly agree,80.75,5.30,70.68,90.08,
Rwanda,AFR,2018.750,strongly agree,80.10,6.60,66.92,91.23,
Rwanda,AFR,2018.833,strongly agree,80.41,7.92,64.27,92.93,
Rwanda,AFR,2018.917,strongly agree,79.07,9.34,60.52,93.54,
Rwanda,AFR,2019.250,strongly agree,75.61,15.16,42.92,96.45,
Rwanda,AFR,2019.583,strongly agree,75.72,16.97,41.45,97.12,
Rwanda,AFR,2019.750,strongly agree,77.11,16.08,44.26,96.65,
Rwanda,AFR,2019.833,strongly agree,77.33,15.99,42.79,96.86,
Rwanda,AFR,2019.917,strongly agree,78.58,14.86,46.47,97.21,
Rwanda,AFR,2020.000,strongly agree,77.84,14.59,48.40,98.20,
Senegal,AFR,2015.833,strongly agree,70.21,13.15,46.72,91.12,
Senegal,AFR,2016.333,strongly agree,67.41,0.96,65.72,69.38,
Senegal,AFR,2018.250,strongly agree,65.29,8.48,49.18,81.63,
Senegal,AFR,2018.333,strongly agree,63.11,7.22,49.97,78.19,
Senegal,AFR,2018.417,strongly agree,64.12,5.86,53.06,75.64,
Senegal,AFR,2018.500,strongly agree,61.04,1.66,57.88,64.35,
Senegal,AFR,2018.583,strongly agree,61.39,7.15,47.93,74.13,
Senegal,AFR,2018.667,strongly agree,59.50,7.86,41.72,72.30,
Senegal,AFR,2018.750,strongly agree,59.78,9.78,41.40,75.65,
Senegal,AFR,2018.833,strongly agree,61.68,10.04,43.43,79.00,
Senegal,AFR,2018.917,strongly agree,61.83,11.48,39.83,80.08,
Senegal,AFR,2019.250,strongly agree,67.62,11.40,46.50,86.10,
Senegal,AFR,2019.583,strongly agree,70.95,9.07,52.49,86.06,
Senegal,AFR,2019.750,strongly agree,71.09,8.43,52.54,83.98,
Senegal,AFR,2019.833,strongly agree,70.78,9.54,51.81,85.97,
Senegal,AFR,2019.917,strongly agree,71.47,10.03,53.37,87.09,
Senegal,AFR,2020.000,strongly agree,71.23,9.65,53.14,89.03,
Sierra Leone,AFR,2015.833,strongly agree,79.86,12.83,55.00,98.09,
Sierra Leone,AFR,2016.333,strongly agree,77.70,15.41,46.72,98.61,
Sierra Leone,AFR,2018.250,strongly agree,78.78,8.45,61.58,94.25,
Sierra Leone,AFR,2018.333,strongly agree,78.67,7.98,62.89,93.30,
Sierra Leone,AFR,2018.417,strongly agree,81.43,5.91,68.81,91.29,
Sierra Leone,AFR,2018.500,strongly agree,81.53,4.75,72.11,89.91,
Sierra Leone,AFR,2018.583,strongly agree,83.60,1.23,81.24,86.00,
Sierra Leone,AFR,2018.667,strongly agree,83.32,3.43,76.94,90.02,
Sierra Leone,AFR,2018.750,strongly agree,83.75,4.13,75.73,91.69,
Sierra Leone,AFR,2018.833,strongly agree,84.81,4.71,75.06,92.50,
Sierra Leone,AFR,2018.917,strongly agree,84.88,5.56,73.97,93.91,
Sierra Leone,AFR,2019.250,strongly agree,83.97,7.92,66.54,96.40,
Sierra Leone,AFR,2019.583,strongly agree,82.00,9.13,66.36,97.76,
Sierra Leone,AFR,2019.750,strongly agree,81.01,9.87,63.24,97.71,
Sierra Leone,AFR,2019.833,strongly agree,80.48,10.45,59.80,97.75,
Sierra Leone,AFR,2019.917,strongly agree,80.65,10.71,59.52,98.05,
Sierra Leone,AFR,2020.000,strongly agree,79.68,10.98,57.55,96.91,
South Africa,AFR,2015.833,strongly agree,48.67,1.46,45.91,51.43,
South Africa,AFR,2016.333,strongly agree,52.27,13.69,29.52,79.72,
South Africa,AFR,2018.250,strongly agree,66.94,9.09,48.86,84.26,
South Africa,AFR,2018.333,strongly agree,67.00,8.62,50.30,82.57,
South Africa,AFR,2018.417,strongly agree,68.99,6.33,56.33,81.19,
South Africa,AFR,2018.500,strongly agree,68.14,2.40,63.86,73.09,
South Africa,AFR,2018.583,strongly agree,68.04,6.38,55.60,80.24,
South Africa,AFR,2018.667,strongly agree,65.46,7.50,51.45,82.51,
South Africa,AFR,2018.750,strongly agree,64.67,8.45,48.30,83.42,
South Africa,AFR,2018.833,strongly agree,64.93,10.00,46.53,84.83,
South Africa,AFR,2018.917,strongly agree,63.45,11.42,40.89,85.48,
South Africa,AFR,2019.250,strongly agree,62.58,12.74,34.24,87.55,
South Africa,AFR,2019.583,strongly agree,63.86,12.45,41.40,85.57,
South Africa,AFR,2019.750,strongly agree,63.94,12.49,41.22,85.70,
South Africa,AFR,2019.833,strongly agree,63.13,11.92,40.79,83.95,
South Africa,AFR,2019.917,strongly agree,63.43,12.67,41.35,85.52,
South Africa,AFR,2020.000,strongly agree,61.60,13.47,34.74,84.48,
Swaziland,AFR,2015.833,strongly agree,59.36,17.61,23.91,85.96,
Swaziland,AFR,2016.333,strongly agree,58.92,19.14,19.46,90.27,
Swaziland,AFR,2018.250,strongly agree,57.56,11.21,38.01,79.79,
Swaziland,AFR,2018.333,strongly agree,56.78,10.25,38.01,75.44,
Swaziland,AFR,2018.417,strongly agree,59.50,8.77,43.41,77.16,
Swaziland,AFR,2018.500,strongly agree,58.65,7.38,44.35,71.97,
Swaziland,AFR,2018.583,strongly agree,59.91,5.63,47.41,69.23,
Swaziland,AFR,2018.667,strongly agree,57.88,1.63,54.70,60.99,
Swaziland,AFR,2018.750,strongly agree,58.39,6.19,46.85,70.27,
Swaziland,AFR,2018.833,strongly agree,58.85,7.89,43.84,74.46,
Swaziland,AFR,2018.917,strongly agree,57.27,8.90,39.58,73.68,
Swaziland,AFR,2019.250,strongly agree,49.94,15.76,24.49,80.60,
Swaziland,AFR,2019.583,strongly agree,45.49,16.00,13.92,74.61,
Swaziland,AFR,2019.750,strongly agree,44.56,14.81,13.77,70.50,
Swaziland,AFR,2019.833,strongly agree,45.03,15.86,14.94,75.57,
Swaziland,AFR,2019.917,strongly agree,46.48,15.96,17.35,76.73,
Swaziland,AFR,2020.000,strongly agree,45.69,16.52,18.35,76.81,
Tanzania,AFR,2015.833,strongly agree,80.73,14.45,52.60,99.26,
Tanzania,AFR,2016.333,strongly agree,81.28,11.15,62.36,98.57,
Tanzania,AFR,2018.250,strongly agree,81.16,6.37,66.59,91.53,
Tanzania,AFR,2018.333,strongly agree,81.90,5.81,69.86,91.77,
Tanzania,AFR,2018.417,strongly agree,84.14,4.04,75.56,90.70,
Tanzania,AFR,2018.500,strongly agree,84.87,1.16,82.54,87.03,
Tanzania,AFR,2018.583,strongly agree,85.29,3.56,78.43,91.98,
Tanzania,AFR,2018.667,strongly agree,84.71,4.16,76.79,92.56,
Tanzania,AFR,2018.750,strongly agree,84.78,5.03,75.19,94.08,
Tanzania,AFR,2018.833,strongly agree,84.96,6.23,72.28,94.93,
Tanzania,AFR,2018.917,strongly agree,84.36,6.82,70.92,96.11,
Tanzania,AFR,2019.250,strongly agree,80.02,12.73,53.86,97.57,
Tanzania,AFR,2019.583,strongly agree,78.59,14.88,48.58,99.16,
Tanzania,AFR,2019.750,strongly agree,78.69,15.05,50.77,99.24,
Tanzania,AFR,2019.833,strongly agree,79.27,14.99,52.11,98.96,
Tanzania,AFR,2019.917,strongly agree,79.98,14.64,52.65,98.73,
Tanzania,AFR,2020.000,strongly agree,79.17,15.26,51.42,98.69,
Togo,AFR,2015.833,strongly agree,48.15,26.53,11.13,89.83,
Togo,AFR,2016.333,strongly agree,49.01,25.50,12.92,92.63,
Togo,AFR,2018.250,strongly agree,37.54,11.20,16.13,57.76,
Togo,AFR,2018.333,strongly agree,34.86,8.89,19.03,52.14,
Togo,AFR,2018.417,strongly agree,35.45,7.54,22.04,50.01,
Togo,AFR,2018.500,strongly agree,33.43,5.95,22.81,45.05,
Togo,AFR,2018.583,strongly agree,33.61,1.67,30.35,36.85,
Togo,AFR,2018.667,strongly agree,33.70,6.43,22.40,46.74,
Togo,AFR,2018.750,strongly agree,34.88,7.10,21.19,49.30,
Togo,AFR,2018.833,strongly agree,38.33,9.32,20.70,57.67,
Togo,AFR,2018.917,strongly agree,39.32,9.58,21.66,57.41,
Togo,AFR,2019.250,strongly agree,44.36,14.56,15.39,70.68,
Togo,AFR,2019.583,strongly agree,39.48,14.30,14.50,66.47,
Togo,AFR,2019.750,strongly agree,36.66,12.97,16.47,63.24,
Togo,AFR,2019.833,strongly agree,36.00,11.55,13.16,57.35,
Togo,AFR,2019.917,strongly agree,36.57,12.61,14.86,59.96,
Togo,AFR,2020.000,strongly agree,35.62,12.33,15.23,60.08,
Uganda,AFR,2015.833,strongly agree,76.09,16.86,38.21,97.25,
Uganda,AFR,2016.333,strongly agree,74.12,15.87,41.22,96.55,
Uganda,AFR,2018.250,strongly agree,71.67,12.77,44.39,92.61,
Uganda,AFR,2018.333,strongly agree,71.71,11.80,48.38,92.18,
Uganda,AFR,2018.417,strongly agree,74.20,10.28,53.40,89.71,
Uganda,AFR,2018.500,strongly agree,73.59,8.62,56.79,89.37,
Uganda,AFR,2018.583,strongly agree,74.64,6.48,61.82,86.28,
Uganda,AFR,2018.667,strongly agree,74.05,5.63,63.88,84.42,
Uganda,AFR,2018.750,strongly agree,74.74,1.48,71.81,77.39,
Uganda,AFR,2018.833,strongly agree,75.34,6.23,62.28,86.67,
Uganda,AFR,2018.917,strongly agree,74.84,7.33,60.64,89.41,
Uganda,AFR,2019.250,strongly agree,76.56,13.56,51.14,97.57,
Uganda,AFR,2019.583,strongly agree,83.13,10.26,61.35,97.85,
Uganda,AFR,2019.750,strongly agree,85.62,8.41,68.76,98.00,
Uganda,AFR,2019.833,strongly agree,86.22,7.92,72.12,98.21,
Uganda,AFR,2019.917,strongly agree,87.24,7.88,70.95,97.95,
Uganda,AFR,2020.000,strongly agree,86.71,7.92,72.68,98.10,
Zambia,AFR,2015.833,strongly agree,63.78,16.78,31.91,92.55,
Zambia,AFR,2016.333,strongly agree,64.18,15.56,34.24,88.72,
Zambia,AFR,2018.250,strongly agree,73.62,9.56,53.46,88.47,
Zambia,AFR,2018.333,strongly agree,72.40,8.08,54.55,85.93,
Zambia,AFR,2018.417,strongly agree,73.75,7.54,60.26,88.30,
Zambia,AFR,2018.500,strongly agree,71.77,7.31,55.47,83.69,
Zambia,AFR,2018.583,strongly agree,71.25,5.20,61.39,80.65,
Zambia,AFR,2018.667,strongly agree,69.47,1.64,66.15,72.52,
Zambia,AFR,2018.750,strongly agree,68.09,6.07,57.36,80.49,
Zambia,AFR,2018.833,strongly agree,68.61,7.33,53.71,81.88,
Zambia,AFR,2018.917,strongly agree,67.07,8.65,50.78,84.75,
Zambia,AFR,2019.250,strongly agree,66.19,12.74,43.37,91.56,
Zambia,AFR,2019.583,strongly agree,66.05,12.79,41.89,91.25,
Zambia,AFR,2019.750,strongly agree,64.72,14.20,35.59,88.46,
Zambia,AFR,2019.833,strongly agree,63.99,14.34,33.78,86.90,
Zambia,AFR,2019.917,strongly agree,63.84,15.85,32.89,88.78,
Zambia,AFR,2020.000,strongly agree,61.94,15.60,30.66,88.73,
Zimbabwe,AFR,2015.833,strongly agree,68.09,13.69,41.67,92.14,
Zimbabwe,AFR,2016.333,strongly agree,66.21,14.94,36.59,89.73,
Zimbabwe,AFR,2018.250,strongly agree,71.78,10.15,50.08,88.08,
Zimbabwe,AFR,2018.333,strongly agree,71.60,8.04,54.90,85.68,
Zimbabwe,AFR,2018.417,strongly agree,73.74,6.83,59.69,86.01,
Zimbabwe,AFR,2018.500,strongly agree,72.86,5.75,60.31,83.02,
Zimbabwe,AFR,2018.583,strongly agree,73.94,1.49,70.90,76.60,
Zimbabwe,AFR,2018.667,strongly agree,72.99,5.76,62.23,83.75,
Zimbabwe,AFR,2018.750,strongly agree,73.20,6.59,59.94,84.47,
Zimbabwe,AFR,2018.833,strongly agree,73.80,8.49,56.74,89.31,
Zimbabwe,AFR,2018.917,strongly agree,73.66,9.63,54.76,88.54,
Zimbabwe,AFR,2019.250,strongly agree,70.85,16.82,37.14,93.29,
Zimbabwe,AFR,2019.583,strongly agree,69.57,18.11,35.85,94.23,
Zimbabwe,AFR,2019.750,strongly agree,69.95,16.47,41.80,94.54,
Zimbabwe,AFR,2019.833,strongly agree,70.02,15.95,41.29,93.37,
Zimbabwe,AFR,2019.917,strongly agree,72.18,14.29,42.72,92.54,
Zimbabwe,AFR,2020.000,strongly agree,71.37,15.06,43.22,94.37,
Argentina,AMR,2015.833,strongly agree,89.43,0.96,87.67,91.32,
Argentina,AMR,2016.333,strongly agree,85.56,6.67,72.21,95.37,
Argentina,AMR,2018.250,strongly agree,76.29,8.47,60.79,90.84,
Argentina,AMR,2018.333,strongly agree,76.68,6.31,63.66,88.11,
Argentina,AMR,2018.417,strongly agree,76.77,5.82,65.78,87.19,
Argentina,AMR,2018.500,strongly agree,76.65,1.28,74.01,78.99,
Argentina,AMR,2018.583,strongly agree,76.27,4.64,66.92,84.25,
Argentina,AMR,2018.667,strongly agree,77.61,5.64,66.80,88.89,
Argentina,AMR,2018.750,strongly agree,76.40,6.65,63.47,90.14,
Argentina,AMR,2018.833,strongly agree,75.12,8.85,59.37,92.69,
Argentina,AMR,2018.917,strongly agree,75.81,9.41,56.59,93.84,
Argentina,AMR,2019.250,strongly agree,72.92,11.19,51.14,93.17,
Argentina,AMR,2019.583,strongly agree,74.32,7.30,60.48,88.58,
Argentina,AMR,2019.750,strongly agree,74.73,5.61,64.46,85.62,
Argentina,AMR,2019.833,strongly agree,74.96,1.80,71.64,78.57,
Argentina,AMR,2019.917,strongly agree,75.30,5.56,63.87,86.11,
Argentina,AMR,2020.000,strongly agree,75.57,6.48,62.69,87.59,
Bolivia,AMR,2015.833,strongly agree,45.74,18.44,14.07,81.59,
Bolivia,AMR,2016.333,strongly agree,50.11,20.95,17.24,89.02,
Bolivia,AMR,2018.250,strongly agree,44.41,14.72,17.49,73.36,
Bolivia,AMR,2018.333,strongly agree,46.05,13.04,22.64,72.72,
Bolivia,AMR,2018.417,strongly agree,46.86,10.69,26.91,67.13,
Bolivia,AMR,2018.500,strongly agree,46.80,8.18,31.17,61.72,
Bolivia,AMR,2018.583,strongly agree,47.84,6.47,35.34,61.14,
Bolivia,AMR,2018.667,strongly agree,49.77,1.68,46.58,53.13,
Bolivia,AMR,2018.750,strongly agree,50.32,7.59,36.90,65.89,
Bolivia,AMR,2018.833,strongly agree,49.54,9.53,31.45,67.88,
Bolivia,AMR,2018.917,strongly agree,51.17,11.09,30.61,72.96,
Bolivia,AMR,2019.250,strongly agree,48.63,14.25,18.31,72.18,
Bolivia,AMR,2019.583,strongly agree,45.79,15.18,16.35,74.35,
Bolivia,AMR,2019.750,strongly agree,44.88,16.87,20.66,82.59,
Bolivia,AMR,2019.833,strongly agree,44.72,17.60,21.09,83.99,
Bolivia,AMR,2019.917,strongly agree,45.92,16.91,21.84,83.64,
Bolivia,AMR,2020.000,strongly agree,46.67,16.97,18.23,80.95,
Brazil,AMR,2015.833,strongly agree,73.08,1.00,71.15,75.01,
Brazil,AMR,2016.333,strongly agree,65.84,14.84,37.03,92.48,
Brazil,AMR,2018.250,strongly agree,59.37,12.75,35.52,82.21,
Brazil,AMR,2018.333,strongly agree,61.05,11.18,39.99,82.93,
Brazil,AMR,2018.417,strongly agree,62.10,9.33,41.52,76.88,
Brazil,AMR,2018.500,strongly agree,61.81,6.09,48.78,73.00,
Brazil,AMR,2018.583,strongly agree,61.47,1.57,58.41,64.54,
Brazil,AMR,2018.667,strongly agree,64.49,7.60,49.37,77.91,
Brazil,AMR,2018.750,strongly agree,63.91,9.56,42.92,79.80,
Brazil,AMR,2018.833,strongly agree,62.10,12.55,37.25,80.81,
Brazil,AMR,2018.917,strongly agree,62.68,14.17,32.10,82.24,
Brazil,AMR,2019.250,strongly agree,57.02,16.62,27.69,82.15,
Brazil,AMR,2019.583,strongly agree,55.62,15.09,28.94,83.29,
Brazil,AMR,2019.750,strongly agree,58.22,15.54,28.27,84.86,
Brazil,AMR,2019.833,strongly agree,60.54,14.37,34.02,86.66,
Brazil,AMR,2019.917,strongly agree,63.32,14.57,30.06,85.71,
Brazil,AMR,2020.000,strongly agree,66.62,14.62,37.14,91.14,
Canada,AMR,2015.833,strongly agree,51.13,1.56,48.19,54.29,
Canada,AMR,2016.333,strongly agree,54.26,15.32,24.97,80.25,
Canada,AMR,2018.250,strongly agree,50.56,10.19,29.87,68.61,
Canada,AMR,2018.333,strongly agree,50.66,9.61,32.41,68.36,
Canada,AMR,2018.417,strongly agree,52.35,8.25,36.63,69.02,
Canada,AMR,2018.500,strongly agree,52.72,6.94,39.54,65.99,
Canada,AMR,2018.583,strongly agree,53.21,1.62,49.98,56.29,
Canada,AMR,2018.667,strongly agree,58.58,6.76,46.37,71.04,
Canada,AMR,2018.750,strongly agree,60.01,7.32,45.59,76.01,
Canada,AMR,2018.833,strongly agree,61.91,8.14,46.21,77.57,
Canada,AMR,2018.917,strongly agree,65.71,9.11,48.10,83.24,
Canada,AMR,2019.250,strongly agree,69.27,11.41,47.28,88.60,
Canada,AMR,2019.583,strongly agree,68.10,14.73,37.31,91.42,
Canada,AMR,2019.750,strongly agree,67.23,15.32,38.49,93.19,
Canada,AMR,2019.833,strongly agree,67.04,13.81,43.36,92.32,
Canada,AMR,2019.917,strongly agree,66.99,14.32,43.28,91.68,
Canada,AMR,2020.000,strongly agree,67.15,15.12,39.83,91.36,
Chile,AMR,2015.833,strongly agree,62.23,18.25,28.24,92.54,
Chile,AMR,2016.333,strongly agree,60.41,19.01,23.83,90.30,
Chile,AMR,2018.250,strongly agree,62.73,10.20,44.99,81.87,
Chile,AMR,2018.333,strongly agree,62.36,8.90,45.62,79.15,
Chile,AMR,2018.417,strongly agree,61.98,7.20,48.35,76.10,
Chile,AMR,2018.500,strongly agree,60.80,6.49,48.01,72.91,
Chile,AMR,2018.583,strongly agree,60.80,1.59,57.90,64.24,
Chile,AMR,2018.667,strongly agree,61.93,6.97,47.41,74.01,
Chile,AMR,2018.750,strongly agree,61.80,8.32,45.82,77.43,
Chile,AMR,2018.833,strongly agree,62.24,9.02,45.45,78.84,
Chile,AMR,2018.917,strongly agree,64.60,9.31,46.20,82.54,
Chile,AMR,2019.250,strongly agree,64.67,14.35,37.21,87.72,
Chile,AMR,2019.583,strongly agree,60.86,15.86,29.09,87.02,
Chile,AMR,2019.750,strongly agree,57.69,16.61,27.09,88.48,
Chile,AMR,2019.833,strongly agree,56.89,17.20,26.09,91.64,
Chile,AMR,2019.917,strongly agree,57.30,17.30,20.92,86.32,
Chile,AMR,2020.000,strongly agree,57.06,17.30,25.57,88.85,
Colombia,AMR,2015.833,strongly agree,60.76,1.47,58.04,63.90,
Colombia,AMR,2016.333,strongly agree,63.30,14.35,34.34,88.00,
Colombia,AMR,2018.250,strongly agree,68.05,7.16,53.48,81.01,
Colombia,AMR,2018.333,strongly agree,67.67,6.43,54.52,78.69,
